Transaction_ID,Date,Vendor_ID,Vendor_Country,Commodity,Volume_MT,Market_Spot_Price,Unit_Price_USD,Total_Value_USD,Payment_Method,Flag_Sanction,Price_Variance_Pct,Flag_Price_Anomaly,Flag_Smurfing,Suspicious_Score
TRX_003367,2023-02-03 00:00:00,VND_0283,Switzerland,Gold_Bullion,873.54,1862.9,1895.18,1655503.88,Wire,FALSE,0.0173278222126791,FALSE,FALSE,0
TRX_002788,2023-02-03 00:00:00,VND_0216,Switzerland,Gold_Bullion,1467.77,1862.9,1847.46,2711652.01,Letter_of_Credit,FALSE,0.00828815287991844,FALSE,FALSE,0
TRX_004074,2023-02-03 00:00:00,VND_0042,Australia,Gold_Bullion,155.75,1862.9,1861.72,289956.28,Open_Account,FALSE,0.000633421010252866,FALSE,FALSE,0
TRX_007983,2023-02-03 00:00:00,VND_0209,Australia,Gold_Bullion,339.19,1862.9,1837.82,623376.74,Letter_of_Credit,FALSE,0.0134628804552043,FALSE,FALSE,0
TRX_014935,2023-02-03 00:00:00,VND_0079,Australia,Gold_Bullion,262.29,1862.9,1859.63,487758.82,Letter_of_Credit,FALSE,0.00175532771485318,FALSE,FALSE,0
TRX_009990,2023-02-03 00:00:00,VND_0052,United Arab Emirates,Gold_Bullion,537.99,1862.9,1857.05,999067.96,Letter_of_Credit,FALSE,0.00314026517794843,FALSE,FALSE,0
TRX_001685,2023-02-04 00:00:00,VND_0262,Singapore,Aluminum_Ingot,1570.49,2550,2507.88,3938587.73,Letter_of_Credit,FALSE,0.0165176470588235,FALSE,FALSE,0
TRX_007885,2023-02-04 00:00:00,VND_0292,Sanctioned_Proxy_Beta,Copper_Cathode,462.22,4.06,4.02,1857.85,Letter_of_Credit,TRUE,0.00985221674876848,FALSE,TRUE,2
TRX_009293,2023-02-04 00:00:00,VND_0211,Japan,Gold_Bullion,509.66,1862.9,1878.66,957471.3,Wire,FALSE,0.00845992806913951,FALSE,FALSE,0
TRX_000504,2023-02-04 00:00:00,VND_0028,Germany,Gold_Bullion,57.57,1862.9,1832.44,105488.89,Open_Account,FALSE,0.0163508508239841,FALSE,FALSE,0
TRX_005679,2023-02-04 00:00:00,VND_0183,Singapore,Aluminum_Ingot,462.88,2550,2503.58,1158863.35,Letter_of_Credit,FALSE,0.0182039215686275,FALSE,FALSE,0
TRX_011711,2023-02-04 00:00:00,VND_0179,Japan,Aluminum_Ingot,433.94,2550,2503.16,1086214.19,Open_Account,FALSE,0.0183686274509805,FALSE,FALSE,0
TRX_010489,2023-02-04 00:00:00,VND_0263,United States,Silver_Ingot,57.26,22.33,22.73,1301.6,Wire,FALSE,0.0179131213613973,FALSE,TRUE,1
TRX_012928,2023-02-04 00:00:00,VND_0221,Canada,Gold_Bullion,1082.25,1862.9,1867.94,2021567.96,Open_Account,FALSE,0.00270545923023241,FALSE,FALSE,0
TRX_004951,2023-02-04 00:00:00,VND_0060,Japan,Gold_Bullion,61.9,1862.9,1861.62,115229.96,Wire,FALSE,0.000687100756884535,FALSE,FALSE,0
TRX_014618,2023-02-04 00:00:00,VND_0063,Australia,Gold_Bullion,1042.12,1862.9,1844.52,1922219.66,Letter_of_Credit,FALSE,0.00986633743088738,FALSE,FALSE,0
TRX_003054,2023-02-04 00:00:00,VND_0074,Sanctioned_Proxy_Alpha,Copper_Cathode,50000,4.06,3.98,199000,Letter_of_Credit,TRUE,0.0197044334975369,FALSE,FALSE,1
TRX_002293,2023-02-04 00:00:00,VND_0234,Japan,Aluminum_Ingot,782.11,2550,2538.03,1985023.39,Wire,FALSE,0.00469411764705875,FALSE,FALSE,0
TRX_009554,2023-02-04 00:00:00,VND_0253,Japan,Copper_Cathode,100.73,4.06,4.08,411.01,Letter_of_Credit,FALSE,0.00492610837438435,FALSE,TRUE,1
TRX_006669,2023-02-04 00:00:00,VND_0158,Canada,Gold_Bullion,698.46,1862.9,1890.52,1320464.04,Wire,FALSE,0.0148263460196467,FALSE,FALSE,0
TRX_004411,2023-02-04 00:00:00,VND_0179,Japan,Copper_Cathode,584.83,4.06,4,2336.47,Open_Account,FALSE,0.0147783251231526,FALSE,TRUE,1
TRX_010863,2023-02-04 00:00:00,VND_0154,Sanctioned_Proxy_Beta,Silver_Ingot,20000,22.33,21.94,438800,Wire,TRUE,0.0174652933273622,FALSE,FALSE,1
TRX_009569,2023-02-04 00:00:00,VND_0094,Switzerland,Gold_Bullion,457.67,1862.9,1888.43,864272.9,Open_Account,FALSE,0.0137044393150464,FALSE,FALSE,0
TRX_012173,2023-02-04 00:00:00,VND_0041,Sanctioned_Proxy_Beta,Copper_Cathode,177.66,4.06,4.03,715.76,Wire,TRUE,0.0073891625615762,FALSE,TRUE,2
TRX_001027,2023-02-04 00:00:00,VND_0014,Japan,Copper_Cathode,943.19,4.06,4,3771.01,Wire,FALSE,0.0147783251231526,FALSE,TRUE,1
TRX_000750,2023-02-04 00:00:00,VND_0148,Germany,Silver_Ingot,338.96,22.33,22.1,7490.4,Wire,FALSE,0.0103000447828033,FALSE,TRUE,1
TRX_013223,2023-02-04 00:00:00,VND_0002,Australia,Gold_Bullion,977.49,1862.9,1855.93,1814152.55,Letter_of_Credit,FALSE,0.00374147834022225,FALSE,FALSE,0
TRX_014305,2023-02-04 00:00:00,VND_0220,Japan,Gold_Bullion,124.46,1862.9,1872.54,233054.73,Open_Account,FALSE,0.00517472757528578,FALSE,FALSE,0
TRX_010846,2023-02-04 00:00:00,VND_0216,Switzerland,Gold_Bullion,2390.89,1862.9,1894.89,4530475.3,Open_Account,FALSE,0.0171721509474475,FALSE,FALSE,0
TRX_012178,2023-02-04 00:00:00,VND_0136,Germany,Gold_Bullion,244.17,1862.9,1896.92,463162.94,Letter_of_Credit,FALSE,0.0182618498040689,FALSE,FALSE,0
TRX_002815,2023-02-04 00:00:00,VND_0250,Sanctioned_Proxy_Alpha,Aluminum_Ingot,688.87,2550,2530.39,1743109.5,Open_Account,TRUE,0.00769019607843142,FALSE,FALSE,1
TRX_007471,2023-02-04 00:00:00,VND_0271,Germany,Copper_Cathode,1414.52,4.06,4,5664.41,Wire,FALSE,0.0147783251231526,FALSE,TRUE,1
TRX_000706,2023-02-04 00:00:00,VND_0130,Sanctioned_Proxy_Alpha,Gold_Bullion,1709.13,1862.9,1851.34,3164164.09,Wire,TRUE,0.00620537871061258,FALSE,FALSE,1
TRX_011584,2023-02-04 00:00:00,VND_0108,United Arab Emirates,Copper_Cathode,191.79,4.06,4.12,790.44,Open_Account,FALSE,0.0147783251231528,FALSE,TRUE,1
TRX_006002,2023-02-04 00:00:00,VND_0122,Singapore,Silver_Ingot,424.89,22.33,22.33,9485.91,Letter_of_Credit,FALSE,0,FALSE,TRUE,1
TRX_001418,2023-02-04 00:00:00,VND_0247,Sanctioned_Proxy_Alpha,Aluminum_Ingot,422.68,2550,2500.41,1056875.97,Wire,TRUE,0.0194470588235295,FALSE,FALSE,1
TRX_003388,2023-02-04 00:00:00,VND_0131,Australia,Silver_Ingot,5855.8,22.33,22.42,131300.87,Wire,FALSE,0.00403045230631453,FALSE,FALSE,0
TRX_007728,2023-02-04 00:00:00,VND_0042,Australia,Gold_Bullion,828.64,1862.9,1861.24,1542302.82,Letter_of_Credit,FALSE,0.000891083794084536,FALSE,FALSE,0
TRX_010470,2023-02-04 00:00:00,VND_0022,Singapore,Aluminum_Ingot,2504.6,2550,2573.87,6446522.07,Letter_of_Credit,FALSE,0.00936078431372545,FALSE,FALSE,0
TRX_006860,2023-02-04 00:00:00,VND_0143,Canada,Gold_Bullion,1220.49,1862.9,1830.06,2233571.69,Letter_of_Credit,FALSE,0.0176284287938162,FALSE,FALSE,0
TRX_011946,2023-02-04 00:00:00,VND_0033,Japan,Aluminum_Ingot,35.7801552461223,2550,2536.51,90756.7215833419,Open_Account,FALSE,0.00529019607843129,FALSE,FALSE,0
TRX_010027,2023-02-04 00:00:00,VND_0188,Canada,Gold_Bullion,648.78,1862.9,1871.85,1214423,Open_Account,FALSE,0.00480433732352774,FALSE,FALSE,0
TRX_012690,2023-02-04 00:00:00,VND_0250,Sanctioned_Proxy_Alpha,Copper_Cathode,333.62,4.06,4.07,1356.25,Open_Account,TRUE,0.00246305418719229,FALSE,TRUE,2
TRX_001004,2023-02-05 00:00:00,VND_0198,Japan,Copper_Cathode,1787.65,4.06,4.14,7404.47,Wire,FALSE,0.019704433497537,FALSE,TRUE,1
TRX_004566,2023-02-05 00:00:00,VND_0216,Switzerland,Silver_Ingot,404.8,22.33,22.58,9139.7,Letter_of_Credit,FALSE,0.0111957008508733,FALSE,TRUE,1
TRX_000160,2023-02-05 00:00:00,VND_0124,Switzerland,Aluminum_Ingot,1544.8,2550,2578.69,3983547.36,Letter_of_Credit,FALSE,0.0112509803921569,FALSE,FALSE,0
TRX_006492,2023-02-05 00:00:00,VND_0174,Germany,Silver_Ingot,430.48,22.33,21.89,9424.71,Letter_of_Credit,FALSE,0.0197044334975369,FALSE,TRUE,1
TRX_000061,2023-02-05 00:00:00,VND_0060,Japan,Copper_Cathode,4984,4.06,4.14,20628.19,Wire,FALSE,0.019704433497537,FALSE,FALSE,0
TRX_007051,2023-02-05 00:00:00,VND_0294,Japan,Gold_Bullion,1206.3,1862.9,1896.86,2288177.84,Wire,FALSE,0.0182296419560899,FALSE,FALSE,0
TRX_013732,2023-02-05 00:00:00,VND_0290,Germany,Copper_Cathode,893.38,4.06,4.05,3614.85,Open_Account,FALSE,0.00246305418719207,FALSE,TRUE,1
TRX_003478,2023-02-05 00:00:00,VND_0012,United States,Gold_Bullion,718.06,1862.9,1892.32,1358788.48,Letter_of_Credit,FALSE,0.0157925814590154,FALSE,FALSE,0
TRX_009788,2023-02-05 00:00:00,VND_0132,United Arab Emirates,Gold_Bullion,1873.11,1862.9,1860.54,3484992.55,Wire,FALSE,0.00126684202050573,FALSE,FALSE,0
TRX_013668,2023-02-05 00:00:00,VND_0199,United States,Aluminum_Ingot,662.19,2550,2564.07,1697892.74,Letter_of_Credit,FALSE,0.00551764705882359,FALSE,FALSE,0
TRX_010419,2023-02-05 00:00:00,VND_0115,Canada,Gold_Bullion,2265.14,1862.9,1845.1,4179399.49,Wire,FALSE,0.00955499490042417,FALSE,FALSE,0
TRX_000014,2023-02-05 00:00:00,VND_0166,Canada,Gold_Bullion,257.7,1862.9,1891.16,487344.42,Letter_of_Credit,FALSE,0.015169896398089,FALSE,FALSE,0
TRX_011305,2023-02-05 00:00:00,VND_0292,Sanctioned_Proxy_Beta,Aluminum_Ingot,1495.06,2550,2549.68,3811919.55,Open_Account,TRUE,0.000125490196078496,FALSE,FALSE,1
TRX_004356,2023-02-05 00:00:00,VND_0249,United States,Silver_Ingot,4154.42001654949,22.33,22.7,94305.3343756736,Open_Account,FALSE,0.0165696372592925,FALSE,FALSE,0
TRX_009004,2023-02-05 00:00:00,VND_0247,Sanctioned_Proxy_Alpha,Gold_Bullion,2249.23,1862.9,1864.82,4194418.2,Wire,TRUE,0.00103065113532656,FALSE,FALSE,1
TRX_002434,2023-02-05 00:00:00,VND_0177,Sanctioned_Proxy_Beta,Copper_Cathode,351.23,4.06,4.01,1408.91,Wire,TRUE,0.0123152709359606,FALSE,TRUE,2
TRX_001215,2023-02-05 00:00:00,VND_0081,Japan,Silver_Ingot,734.8,22.33,22.62,16620.31,Wire,FALSE,0.0129870129870131,FALSE,FALSE,0
TRX_011169,2023-02-05 00:00:00,VND_0239,Germany,Gold_Bullion,87.4,1862.9,1860.96,162640.66,Open_Account,FALSE,0.00104138708465299,FALSE,FALSE,0
TRX_003080,2023-02-05 00:00:00,VND_0226,Singapore,Aluminum_Ingot,127.99,2550,2549.16,326258.32,Wire,FALSE,0.000329411764705939,FALSE,FALSE,0
TRX_002109,2023-02-05 00:00:00,VND_0195,Sanctioned_Proxy_Alpha,Gold_Bullion,1314.12,1862.9,1892.72,2487258.48,Open_Account,TRUE,0.0160073004455419,FALSE,FALSE,1
TRX_014194,2023-02-05 00:00:00,VND_0029,Singapore,Silver_Ingot,204.62,22.33,22.16,4533.73,Wire,FALSE,0.00761307657859374,FALSE,TRUE,1
TRX_011003,2023-02-05 00:00:00,VND_0088,Australia,Gold_Bullion,977.35,1862.9,1893.14,1850266.05,Letter_of_Credit,FALSE,0.0162327553813946,FALSE,FALSE,0
TRX_005012,2023-02-05 00:00:00,VND_0020,Japan,Silver_Ingot,275.45,22.33,22.02,6064.24,Open_Account,FALSE,0.0138826690550828,FALSE,TRUE,1
TRX_004365,2023-02-05 00:00:00,VND_0234,Japan,Gold_Bullion,47.9595491792644,1862.9,1854.63,88947.2186943391,Letter_of_Credit,FALSE,0.00443931504643297,FALSE,FALSE,0
TRX_011144,2023-02-05 00:00:00,VND_0169,Sanctioned_Proxy_Alpha,Copper_Cathode,620.65,4.06,4.07,2528.91,Open_Account,TRUE,0.00246305418719229,FALSE,TRUE,2
TRX_010884,2023-02-05 00:00:00,VND_0246,Switzerland,Aluminum_Ingot,2392.08,2550,2569.21,6145760.28,Letter_of_Credit,FALSE,0.00753333333333335,FALSE,FALSE,0
TRX_006719,2023-02-05 00:00:00,VND_0102,Sanctioned_Proxy_Alpha,Aluminum_Ingot,539.1,2550,2532.4,1365217.36,Letter_of_Credit,TRUE,0.00690196078431369,FALSE,FALSE,1
TRX_003099,2023-02-05 00:00:00,VND_0286,Germany,Silver_Ingot,57.39,22.33,22.37,1283.85,Wire,FALSE,0.00179131213613984,FALSE,TRUE,1
TRX_007810,2023-02-05 00:00:00,VND_0214,Sanctioned_Proxy_Beta,Gold_Bullion,898.9,1862.9,1846.31,1659655.4,Open_Account,TRUE,0.00890546996618184,FALSE,FALSE,1
TRX_014578,2023-02-05 00:00:00,VND_0298,Japan,Silver_Ingot,740.27,22.33,21.94,16242.07,Open_Account,FALSE,0.0174652933273622,FALSE,FALSE,0
TRX_011319,2023-02-05 00:00:00,VND_0007,Sanctioned_Proxy_Alpha,Copper_Cathode,817.69,4.06,4.08,3339.34,Open_Account,TRUE,0.00492610837438435,FALSE,TRUE,2
TRX_002200,2023-02-05 00:00:00,VND_0012,United States,Copper_Cathode,2772.44,4.06,4.02,11142.68,Letter_of_Credit,FALSE,0.00985221674876848,FALSE,TRUE,1
TRX_003133,2023-02-06 00:00:00,VND_0137,Switzerland,Silver_Ingot,336.77,22.18,21.77,7330.16,Letter_of_Credit,FALSE,0.0184851217312895,FALSE,TRUE,1
TRX_005744,2023-02-06 00:00:00,VND_0260,United States,Silver_Ingot,430.26,22.18,37.8150594239472,16270.3074677475,Letter_of_Credit,FALSE,0.704917016408801,TRUE,FALSE,1
TRX_000559,2023-02-06 00:00:00,VND_0155,United Arab Emirates,Silver_Ingot,924.38,22.18,22.09,20415.53,Open_Account,FALSE,0.00405770964833182,FALSE,FALSE,0
TRX_005707,2023-02-06 00:00:00,VND_0067,United Arab Emirates,Aluminum_Ingot,384.18,2515.75,2499.72,960335.55,Open_Account,FALSE,0.00637185729901628,FALSE,FALSE,0
TRX_009318,2023-02-06 00:00:00,VND_0162,United States,Aluminum_Ingot,49.98,2515.75,2563.1,128106.12,Open_Account,FALSE,0.0188214250223591,FALSE,FALSE,0
TRX_010015,2023-02-06 00:00:00,VND_0028,Germany,Aluminum_Ingot,1616.26,2515.75,2534.24,4095997.95,Letter_of_Credit,FALSE,0.00734969690947025,FALSE,FALSE,0
TRX_002375,2023-02-06 00:00:00,VND_0022,Singapore,Gold_Bullion,244.45,1866.2,1834.78,448518.01,Letter_of_Credit,FALSE,0.0168363519451292,FALSE,FALSE,0
TRX_002523,2023-02-06 00:00:00,VND_0223,Singapore,Gold_Bullion,1312.92,1866.2,1829.85,2402447.28,Open_Account,FALSE,0.019478083806666,FALSE,FALSE,0
TRX_002063,2023-02-06 00:00:00,VND_0179,Japan,Gold_Bullion,443.48,1866.2,1884.63,835804.24,Wire,FALSE,0.00987568320651595,FALSE,FALSE,0
TRX_009760,2023-02-06 00:00:00,VND_0076,Germany,Copper_Cathode,362.6,4.04,4.09,1484.34,Letter_of_Credit,FALSE,0.0123762376237623,FALSE,TRUE,1
TRX_014492,2023-02-06 00:00:00,VND_0103,Australia,Gold_Bullion,349.76,1866.2,1875.84,656096.03,Open_Account,FALSE,0.00516557710856279,FALSE,FALSE,0
TRX_002881,2023-02-06 00:00:00,VND_0161,Japan,Copper_Cathode,151.35,4.04,4.01,607.35,Wire,FALSE,0.00742574257425749,FALSE,TRUE,1
TRX_012538,2023-02-06 00:00:00,VND_0072,Sanctioned_Proxy_Beta,Silver_Ingot,1706.74,22.18,21.98,37521.42,Wire,TRUE,0.00901713255184848,FALSE,FALSE,1
TRX_007794,2023-02-06 00:00:00,VND_0015,Japan,Aluminum_Ingot,1141.14,2515.75,2490.85,2842410.78,Open_Account,FALSE,0.00989764483752364,FALSE,FALSE,0
TRX_007022,2023-02-06 00:00:00,VND_0056,United States,Gold_Bullion,146.45,1866.2,1874.7,274541.07,Letter_of_Credit,FALSE,0.00455471010609795,FALSE,FALSE,0
TRX_003088,2023-02-06 00:00:00,VND_0244,Japan,Gold_Bullion,416.71,1866.2,1871.53,779886.57,Open_Account,FALSE,0.00285607116064727,FALSE,FALSE,0
TRX_006496,2023-02-06 00:00:00,VND_0262,Singapore,Copper_Cathode,380.49,4.04,4.09,1555.92,Wire,FALSE,0.0123762376237623,FALSE,TRUE,1
TRX_009783,2023-02-06 00:00:00,VND_0199,United States,Silver_Ingot,556.53,22.18,21.76,12112.96,Wire,FALSE,0.0189359783588818,FALSE,TRUE,1
TRX_014381,2023-02-06 00:00:00,VND_0035,Canada,Silver_Ingot,311.01,22.18,21.76,6766.81,Wire,FALSE,0.0189359783588818,FALSE,TRUE,1
TRX_000263,2023-02-06 00:00:00,VND_0218,Switzerland,Copper_Cathode,1453.77,4.04,4.07,5922.37,Letter_of_Credit,FALSE,0.00742574257425749,FALSE,TRUE,1
TRX_002610,2023-02-06 00:00:00,VND_0036,Canada,Gold_Bullion,527.46,1866.2,1848.75,975147.86,Open_Account,FALSE,0.00935055192369523,FALSE,FALSE,0
TRX_012237,2023-02-06 00:00:00,VND_0081,Japan,Aluminum_Ingot,294.96,2515.75,2524.89,744733.69,Letter_of_Credit,FALSE,0.00363311139819134,FALSE,FALSE,0
TRX_012487,2023-02-06 00:00:00,VND_0216,Switzerland,Copper_Cathode,215.36,4.04,4.06,874.47,Letter_of_Credit,FALSE,0.00495049504950485,FALSE,TRUE,1
TRX_006867,2023-02-06 00:00:00,VND_0072,Sanctioned_Proxy_Beta,Aluminum_Ingot,1003.06,2515.75,2488.21,2495821.68,Wire,TRUE,0.0109470336877671,FALSE,FALSE,1
TRX_008272,2023-02-06 00:00:00,VND_0173,Sanctioned_Proxy_Alpha,Gold_Bullion,1229.36,1866.2,1879.94,2311130.29,Open_Account,TRUE,0.0073625549244454,FALSE,FALSE,1
TRX_007625,2023-02-06 00:00:00,VND_0053,Sanctioned_Proxy_Beta,Aluminum_Ingot,675.65,2515.75,2535.37,1713027.72,Wire,TRUE,0.00779886713703663,FALSE,FALSE,1
TRX_013208,2023-02-06 00:00:00,VND_0155,United Arab Emirates,Gold_Bullion,318.36,1866.2,1846.71,587916.55,Letter_of_Credit,FALSE,0.0104436823491587,FALSE,FALSE,0
TRX_014890,2023-02-06 00:00:00,VND_0006,Canada,Gold_Bullion,473.22,1866.2,1891.47,895071.4,Open_Account,FALSE,0.0135408852213053,FALSE,FALSE,0
TRX_012989,2023-02-06 00:00:00,VND_0248,Canada,Copper_Cathode,1113.4,4.04,4.02,4479.03,Wire,FALSE,0.00495049504950507,FALSE,TRUE,1
TRX_011649,2023-02-06 00:00:00,VND_0037,Singapore,Aluminum_Ingot,1381.76,2515.75,2510.78,3469283.16,Wire,FALSE,0.00197555400973857,FALSE,FALSE,0
TRX_009446,2023-02-06 00:00:00,VND_0294,Japan,Copper_Cathode,752.52,4.04,4.04,3039.69,Open_Account,FALSE,0,FALSE,TRUE,1
TRX_007725,2023-02-06 00:00:00,VND_0220,Japan,Copper_Cathode,236.86,4.04,3.99,944.18,Open_Account,FALSE,0.0123762376237623,FALSE,TRUE,1
TRX_008073,2023-02-07 00:00:00,VND_0140,Sanctioned_Proxy_Alpha,Aluminum_Ingot,661.62,2518.5,2496.59,1651780.14,Open_Account,TRUE,0.008699622791344,FALSE,FALSE,1
TRX_010366,2023-02-07 00:00:00,VND_0048,Canada,Gold_Bullion,3647.56,1871.7,1893.54,6906791.19,Open_Account,FALSE,0.011668536624459,FALSE,FALSE,0
TRX_003075,2023-02-07 00:00:00,VND_0069,Japan,Copper_Cathode,1077.79,4.09,4.05,4367.28,Wire,FALSE,0.00977995110024451,FALSE,TRUE,1
TRX_013172,2023-02-07 00:00:00,VND_0228,United States,Copper_Cathode,755.92,4.09,4.15,3137.07,Open_Account,FALSE,0.0146699266503669,FALSE,TRUE,1
TRX_005740,2023-02-07 00:00:00,VND_0181,Japan,Aluminum_Ingot,427.08,2518.5,2549.29,1088743.86,Open_Account,FALSE,0.0122255310700814,FALSE,FALSE,0
TRX_001590,2023-02-07 00:00:00,VND_0141,Germany,Copper_Cathode,644.95,4.09,4.07,2623.55,Wire,FALSE,0.00488997555012215,FALSE,TRUE,1
TRX_004239,2023-02-07 00:00:00,VND_0230,United States,Aluminum_Ingot,1324.32,2518.5,2504.18,3316339.3,Wire,FALSE,0.00568592416120713,FALSE,FALSE,0
TRX_012136,2023-02-07 00:00:00,VND_0034,United Arab Emirates,Copper_Cathode,413.83,4.09,4.03,1666.85,Letter_of_Credit,FALSE,0.0146699266503667,FALSE,TRUE,1
TRX_012569,2023-02-07 00:00:00,VND_0088,Australia,Gold_Bullion,593.15,1871.7,1847.93,1096100.79,Open_Account,FALSE,0.0126996847785436,FALSE,FALSE,0
TRX_005099,2023-02-07 00:00:00,VND_0056,United States,Silver_Ingot,784.46,22.12,22.1,17333.75,Letter_of_Credit,FALSE,0.000904159132007214,FALSE,FALSE,0
TRX_000009,2023-02-07 00:00:00,VND_0292,Sanctioned_Proxy_Beta,Silver_Ingot,182.13,22.12,21.68,3949.11,Open_Account,TRUE,0.0198915009041592,FALSE,TRUE,2
TRX_005389,2023-02-07 00:00:00,VND_0194,Sanctioned_Proxy_Beta,Silver_Ingot,377.75,22.12,21.87,8259.61,Wire,TRUE,0.0113019891500904,FALSE,TRUE,2
TRX_005201,2023-02-07 00:00:00,VND_0032,Germany,Copper_Cathode,202.21,4.09,4.04,817.56,Wire,FALSE,0.0122249388753056,FALSE,TRUE,1
TRX_002066,2023-02-07 00:00:00,VND_0050,Australia,Gold_Bullion,505.65,1871.7,1838.33,929543.17,Open_Account,FALSE,0.0178287118662179,FALSE,FALSE,0
TRX_009388,2023-02-07 00:00:00,VND_0168,Canada,Aluminum_Ingot,341.12,2518.5,2489.73,849309.33,Wire,FALSE,0.0114234663490173,FALSE,FALSE,0
TRX_002282,2023-02-07 00:00:00,VND_0214,Sanctioned_Proxy_Beta,Copper_Cathode,1695.2,4.09,4.09,6931.69,Open_Account,TRUE,0,FALSE,TRUE,2
TRX_000382,2023-02-07 00:00:00,VND_0259,Singapore,Copper_Cathode,135.19,4.09,4.08,551.43,Letter_of_Credit,FALSE,0.00244498777506107,FALSE,TRUE,1
TRX_001417,2023-02-07 00:00:00,VND_0261,Germany,Silver_Ingot,242.5,22.12,21.69,5259.76,Wire,FALSE,0.0194394213381555,FALSE,TRUE,1
TRX_012263,2023-02-07 00:00:00,VND_0248,Canada,Aluminum_Ingot,197.03,2518.5,2524.38,497386.16,Open_Account,FALSE,0.00233472304943423,FALSE,FALSE,0
TRX_008823,2023-02-07 00:00:00,VND_0241,Germany,Copper_Cathode,515.86,4.09,4.09,2111.01,Wire,FALSE,0,FALSE,TRUE,1
TRX_005690,2023-02-07 00:00:00,VND_0091,Sanctioned_Proxy_Beta,Silver_Ingot,50000,22.12,22.07,1103500,Wire,TRUE,0.00226039783001812,FALSE,FALSE,1
TRX_009551,2023-02-07 00:00:00,VND_0135,Singapore,Copper_Cathode,298.98,4.09,4.15,1241.82,Letter_of_Credit,FALSE,0.0146699266503669,FALSE,TRUE,1
TRX_000103,2023-02-07 00:00:00,VND_0231,Singapore,Silver_Ingot,308.88,22.12,22.08,6819.31,Wire,FALSE,0.00180831826401459,FALSE,TRUE,1
TRX_006660,2023-02-07 00:00:00,VND_0023,Japan,Silver_Ingot,725.33,22.12,21.96,15929.44,Letter_of_Credit,FALSE,0.00723327305605787,FALSE,FALSE,0
TRX_002076,2023-02-07 00:00:00,VND_0024,Switzerland,Aluminum_Ingot,318.61,2518.5,2504.16,797853.12,Open_Account,FALSE,0.00569386539606915,FALSE,FALSE,0
TRX_007189,2023-02-07 00:00:00,VND_0084,Japan,Aluminum_Ingot,1711.41,2518.5,2470.12,4227404.78,Letter_of_Credit,FALSE,0.019209847131229,FALSE,FALSE,0
TRX_012223,2023-02-07 00:00:00,VND_0198,Japan,Silver_Ingot,923.11,22.12,22.26,20544.31,Open_Account,FALSE,0.00632911392405066,FALSE,FALSE,0
TRX_013486,2023-02-07 00:00:00,VND_0271,Germany,Silver_Ingot,435.49,22.12,21.86,9518.96,Wire,FALSE,0.0117540687160941,FALSE,TRUE,1
TRX_000241,2023-02-07 00:00:00,VND_0010,Singapore,Silver_Ingot,1135.27,22.12,22.19,25186.04,Open_Account,FALSE,0.00316455696202533,FALSE,FALSE,0
TRX_012229,2023-02-07 00:00:00,VND_0149,United Arab Emirates,Silver_Ingot,380.09,22.12,22.11,8405.17,Wire,FALSE,0.000452079566003687,FALSE,TRUE,1
TRX_009742,2023-02-07 00:00:00,VND_0217,Japan,Copper_Cathode,1034.09,4.09,4.07,4209.2,Open_Account,FALSE,0.00488997555012215,FALSE,TRUE,1
TRX_002028,2023-02-07 00:00:00,VND_0205,United Arab Emirates,Silver_Ingot,171.18,22.12,22.37,3828.99,Open_Account,FALSE,0.0113019891500904,FALSE,TRUE,1
TRX_010020,2023-02-07 00:00:00,VND_0025,Sanctioned_Proxy_Beta,Gold_Bullion,276.93,1871.7,1869.43,517698.73,Wire,TRUE,0.00121280119677298,FALSE,FALSE,1
TRX_010529,2023-02-07 00:00:00,VND_0281,United States,Silver_Ingot,671.59,22.12,22.08,14826.47,Open_Account,FALSE,0.00180831826401459,FALSE,TRUE,1
TRX_006700,2023-02-07 00:00:00,VND_0258,Japan,Gold_Bullion,489.88,1871.7,1847.87,905241.23,Open_Account,FALSE,0.0127317411978416,FALSE,FALSE,0
TRX_013302,2023-02-07 00:00:00,VND_0138,United States,Silver_Ingot,927.19,22.12,21.7,20115.92,Letter_of_Credit,FALSE,0.018987341772152,FALSE,FALSE,0
TRX_001063,2023-02-07 00:00:00,VND_0056,United States,Aluminum_Ingot,559.81,2518.5,2487.09,1392299.59,Wire,FALSE,0.012471709350804,FALSE,FALSE,0
TRX_008345,2023-02-07 00:00:00,VND_0131,Australia,Gold_Bullion,717.28,1871.7,1841.95,1321199.92,Wire,FALSE,0.0158946412352407,FALSE,FALSE,0
TRX_010947,2023-02-07 00:00:00,VND_0115,Canada,Gold_Bullion,344.16,1871.7,1895.66,652408.62,Wire,FALSE,0.0128011967729871,FALSE,FALSE,0
TRX_006516,2023-02-07 00:00:00,VND_0116,Germany,Gold_Bullion,2271.32,1871.7,1868.57,4244131.97,Open_Account,FALSE,0.00167227654004387,FALSE,FALSE,0
TRX_014800,2023-02-07 00:00:00,VND_0191,Canada,Gold_Bullion,383.19,1871.7,1878.37,719769.28,Open_Account,FALSE,0.00356360527862363,FALSE,FALSE,0
TRX_000788,2023-02-07 00:00:00,VND_0016,Sanctioned_Proxy_Alpha,Silver_Ingot,105.66,22.12,21.79,2301.81,Open_Account,TRUE,0.0149186256781194,FALSE,TRUE,2
